frame_index,color_timestamp_usec,depth_timestamp_usec,color_path,depth_path
49,1868511,1868522,color/frame_000049.jpg,depth/frame_000049.png
50,1901833,1901866,color/frame_000050.jpg,depth/frame_000050.png
51,1935177,1935188,color/frame_000051.jpg,depth/frame_000051.png
52,1968500,1968533,color/frame_000052.jpg,depth/frame_000052.png
53,2001833,2001866,color/frame_000053.jpg,depth/frame_000053.png
54,2035177,2035200,color/frame_000054.jpg,depth/frame_000054.png
55,2068511,2068522,color/frame_000055.jpg,depth/frame_000055.png
56,2101833,2101866,color/frame_000056.jpg,depth/frame_000056.png
57,2135177,2135200,color/frame_000057.jpg,depth/frame_000057.png
58,2168511,2168533,color/frame_000058.jpg,depth/frame_000058.png
59,2201855,2201844,color/frame_000059.jpg,depth/frame_000059.png
60,2235177,2235200,color/frame_000060.jpg,depth/frame_000060.png
61,2268511,2268522,color/frame_000061.jpg,depth/frame_000061.png
62,2301833,2301866,color/frame_000062.jpg,depth/frame_000062.png
63,2335177,2335188,color/frame_000063.jpg,depth/frame_000063.png
64,2368500,2368533,color/frame_000064.jpg,depth/frame_000064.png
65,2401833,2401855,color/frame_000065.jpg,depth/frame_000065.png
66,2435166,2435200,color/frame_000066.jpg,depth/frame_000066.png
67,2468500,2468533,color/frame_000067.jpg,depth/frame_000067.png
68,2501844,2501866,color/frame_000068.jpg,depth/frame_000068.png
69,2535188,2535177,color/frame_000069.jpg,depth/frame_000069.png
70,2568500,2568533,color/frame_000070.jpg,depth/frame_000070.png
71,2601844,2601855,color/frame_000071.jpg,depth/frame_000071.png
72,2635177,2635200,color/frame_000072.jpg,depth/frame_000072.png
73,2668511,2668522,color/frame_000073.jpg,depth/frame_000073.png
74,2701833,2701866,color/frame_000074.jpg,depth/frame_000074.png
75,2735166,2735188,color/frame_000075.jpg,depth/frame_000075.png
76,2768500,2768533,color/frame_000076.jpg,depth/frame_000076.png
77,2801844,2801855,color/frame_000077.jpg,depth/frame_000077.png
78,2835166,2835200,color/frame_000078.jpg,depth/frame_000078.png
79,2868500,2868533,color/frame_000079.jpg,depth/frame_000079.png
80,2901844,2901866,color/frame_000080.jpg,depth/frame_000080.png
81,2935177,2935200,color/frame_000081.jpg,depth/frame_000081.png
82,2968511,2968533,color/frame_000082.jpg,depth/frame_000082.png
83,3001855,3001855,color/frame_000083.jpg,depth/frame_000083.png
